framework,source_path,source_sha,source_line,action_family,adapter_id,native_executor_verified,canonical_executor_verified,external_network_required,prior_exclusion_status,deterministic_selection_score,eligible,detail,argument_name,source_compatibility_result,compatibility_scope
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,360,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,5c2e69793f40577093f94d6ecd003c60d46c969ceaf20a2f2c400240be8af64a,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,372,instructions,NONE,false,false,unknown,CLEAR,f1c7bb8f0cee7fd31032b0df82f031108a3636eff80dcab1f008d72fb159a8f2,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,373,state_memory,NONE,false,false,unknown,CLEAR,674c25c0c9638140dfa350f4bbde779a88f7fa95390b1441256f418d303c0597,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,376,conditional_edge,NONE,false,false,unknown,CLEAR,2f03d64180c430b92a6713159d0b157b96d656006704f084373cba54e16636a6,false,streaming,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,390,hitl_resume,NONE,false,false,unknown,CLEAR,c5cb8cddfc675e4cc990a6d246220fc0b0d23cf7610d426ca884993094f05319,false,resumed_stream.get_final_response,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,426,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,a4b4d272cefc2d770be9ab3cbc6daf5913fee66eaa3a05863aeba0a0eb3d70c9,false,lookup_work_items,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,425,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,504702ede900645649ad6e26ca2e19a132b2c49ef8cbcf81c69bff905dc14618,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,432,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,6287c58da8e9af0d1922033080d8936361ca03ee60fb32c896f497e4c14796cd,false,add_comment,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,431,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4c18324295a49d4462b2e31994230b16f6818cb5394a2d248b923f4cd667a0e5,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,437,instructions,NONE,false,false,unknown,CLEAR,8a86611815d2bc98796cefd44132096f511bf066aacbffd84db918e8b81ee6d4,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,438,state_memory,NONE,false,false,unknown,CLEAR,c94844a970b7d6885129091fac16d3798fa6a12cf9e66b10fc848ebe9acfd1b0,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,482,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,99156a95c3b5d2dca29db2328ed2c8445495cca44346f204c2c7fb15e7d3e0ce,false,safe_read,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,481,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,29e3459f54188d0f318a54311d8f8a7431e4a4bd8f65c6bf311e6ab3852cc9d7,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,488,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1efc28eed3a813113686eb0952d7d628f901a01f8a9333586ab8a55693b49bdc,false,risky_write,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,487,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1efd9509028307fe2b695dd5292594b1de3e44c5a19f9950c71a562e5d1cdf85,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,493,instructions,NONE,false,false,unknown,CLEAR,41b688bf2d5b6c33a89c522489f2aa026477c531fac4dc8fb0532dcbe870dd5f,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,494,state_memory,NONE,false,false,unknown,CLEAR,df4d46f7ff2e2098bf512deef99447d7e6534b38b78254d92bbe039b77cdb2bd,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,495,state_memory,NONE,false,false,unknown,CLEAR,1eb98d8ed5dad972ad7983fcf46681e13ed0173afb2cb98e8d10d6c8ab92ac93,false,ToolApprovalState,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,531,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,7c822802e269111b15989813a90648ca1362aab067489536579debcc2d2a6974,false,safe_lookup,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,530,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,fc9789d1fade12eb014d40955772789787789c1b2cf2944373c4e8fb88ea2ded,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,537,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,81560364b28f1a562a139d225214fd20b796352735281b78cff51548febb5112,false,risky_update,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,536,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,6b474b31fe73862fee94e58ceebd4a35062b00332d00a91b17c7469f950fd5ff,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,542,instructions,NONE,false,false,unknown,CLEAR,d1b21dc61489745a5f56217cb03b1b87b514dbf35c6635dea6d1cae7e51b70e3,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,543,state_memory,NONE,false,false,unknown,CLEAR,9b135a1845d05a9dc1fbd951b3e23f5e7f3424eff9efc91a8997ca27999e1632,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,584,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,a104cbe637dd712fc10d7e9c6b6cdcdd0fc9876cf5951baa2ddd300d20161d68,false,safe_a,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,583,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,39ed93c19f03a4963f196a21ed5abf4f07dab41f808b7ace2be9fc339865d4ee,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,590,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,6d3d04fb571cba11bfce125ba487be148507e8fdf18c700f7677af4be2673615,false,safe_b,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,589,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,f684c65d03c90b87dc1a8a0f04246207226d00b0bdf641a063ed009656a80c18,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,596,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,82cf220a9876c7c02d9f0152b58c7ef3104df0ce175c16e7b15ee54fcc352cf3,false,risky_a,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,595,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,7ed49dd3341f82eb633a757b9169215e5a23e2a50874201988d73e8aa42a4b2e,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,602,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,95e5372c17446f0f602ea53f09e1dcede77fbda245fc29fd6ee9c13bff833355,false,risky_b,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,601,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,8756fd140e6cbfbd9a8820a0cc53f2c4fc63436158d6397f131d18c0fc412c5b,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,607,instructions,NONE,false,false,unknown,CLEAR,73d4d8ea63f5d67f6278baa474f1aeed8d3d5c4d25582657f8a6319244ef2d8b,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,608,state_memory,NONE,false,false,unknown,CLEAR,dec2680273270b2437703905bcc7b81b635ce62296207893cb4394bdbfad117d,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,657,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,7ac3ad99f1053147955cfe1e604b484837c49ffbd54e6ee707adc538433c503b,false,first_tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,656,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,4f61a52aff47893e885b7e138fb228d2e48a19c5e6ff3a9dcc3ff1e7e7fb0aba,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,663,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,1ce8ba11a0970c8585fb23430e2fba72a2f8da64a987cddb0602a70fa3e3e2d2,false,second_tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,662,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,660603ed32f7c584bb9f91772d02d95e5f2b05188ebf6a3d03682606352fcc6a,false,tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,668,instructions,NONE,false,false,unknown,CLEAR,3f0a806f68b0c1475c8d952635a92afbd9196fd6f54190835cf26a5799b4fbda,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,670,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,d9aef52a37f8254023a7931332519509e5f975d9d5e9f937f617be4871c2a0a2,false,"Name(id='first_tool', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,671,middleware,NONE,false,false,unknown,CLEAR,505562caef444fd71d26e935799ef5402dbb1e4a6ed2b49e97089895de5442a3,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,673,state_memory,NONE,false,false,unknown,CLEAR,44d842fa3801574e82fc3d791095de9032349446ccbf8cce763b6f0fbf485382,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_harness_tool_approval.py,ed123abb4754f04bbb2e7ee7a9788bf10e678e60a1f9c277fd6768df8c05daa3,714,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,f886f4572996ff356e3922c573b76b52138dfec066f60d666568c985082a3e04,false,guarded_tool,,APPROVAL_OR_HITL_SEMANTICS_OUTSIDE_GENERIC_ADAPTER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
